Index,Hours,Julian_day,Week_day,T_°C,SR_W/m2,p_mb,Prec_mm,RH_%,WD_°,WS_m/s,Class
31089.0,8.0,200.0,2.0,12.3,157.57,727.5,0.0,66.81,313.11,0.61,1
31096.0,15.0,200.0,2.0,17.84,363.51,725.41,0.0,49.98,10.25,2.02,0
31115.0,10.0,201.0,3.0,16.04,658.2,728.48,0.0,42.96,171.19,1.44,1
31124.0,19.0,201.0,3.0,15.75,0.0,726.02,0.0,50.11,344.79,2.55,0
31136.0,7.0,202.0,4.0,11.37,26.74,726.56,0.0,54.28,200.93,1.45,1
31137.0,8.0,202.0,4.0,14.56,206.86,727.01,0.0,45.81,188.94,1.67,0
31160.0,7.0,203.0,5.0,11.01,27.58,726.84,0.0,58.47,299.94,0.5,1
31162.0,9.0,203.0,5.0,16.26,436.68,727.82,0.0,42.66,162.58,1.79,0
31184.0,7.0,204.0,6.0,10.55,19.65,725.78,0.0,62.44,292.48,0.82,1
31193.0,16.0,204.0,6.0,18.02,557.29,724.88,0.0,37.4,108.98,3.11,0
31221.0,20.0,205.0,0.0,14.96,0.0,725.84,0.0,48.61,178.24,1.98,1
31218.0,17.0,205.0,0.0,17.53,202.26,724.57,0.0,41.77,125.3,2.78,0
31231.0,6.0,206.0,1.0,12.34,0.0,725.66,0.0,54.52,206.49,2.28,1
31239.0,14.0,206.0,1.0,17.33,509.16,726.19,0.0,43.15,141.88,2.92,0
31269.0,20.0,207.0,2.0,13.21,0.0,725.64,0.0,48.44,188.8,0.96,1
31268.0,19.0,207.0,2.0,14.04,0.0,725.39,0.0,46.99,144.38,1.2,0
31291.0,18.0,208.0,3.0,13.87,75.3,724.92,0.0,46.5,174.63,3.99,1
31284.0,11.0,208.0,3.0,15.93,796.02,726.53,0.0,41.72,185.1,4.26,0
31319.0,22.0,209.0,4.0,13.51,0.0,726.94,0.0,58.96,248.89,0.8,1
31309.0,12.0,209.0,4.0,18.13,822.77,725.97,0.0,40.94,176.28,1.84,0
31329.0,8.0,210.0,5.0,14.16,216.37,727.17,0.0,60.43,21.81,0.61,1
31340.0,19.0,210.0,5.0,15.02,0.0,726.43,0.0,47.74,161.46,2.73,0
31364.0,19.0,211.0,6.0,14.02,0.0,727.28,0.0,47.76,170.05,1.33,1
31357.0,12.0,211.0,6.0,17.4,967.8,728.15,0.0,38.24,113.13,3.11,0
31390.0,21.0,212.0,0.0,11.5,0.0,728.23,0.0,49.44,281.3,1.36,1
31376.0,7.0,212.0,0.0,10.77,22.26,727.8,0.0,61.98,251.94,0.19,0
31400.0,7.0,213.0,1.0,10.01,19.3,728.35,0.0,55.36,199.5,1.63,1
31411.0,18.0,213.0,1.0,17.29,136.39,725.62,0.0,47.67,352.82,2.44,0
31424.0,7.0,214.0,2.0,9.93,28.02,727.43,0.0,65.95,215.88,0.78,1
31435.0,18.0,214.0,2.0,17.57,71.57,725.57,0.0,48.74,344.36,3.17,0
31463.0,22.0,215.0,3.0,13.62,0.0,727.97,0.0,56.44,305.16,1.02,1
31447.0,6.0,215.0,3.0,11.86,0.0,727.32,0.0,56.56,196.12,2.17,0
31483.0,18.0,216.0,4.0,16.85,141.82,726.1,0.0,54.24,2.69,2.69,1
31473.0,8.0,216.0,4.0,15.01,220.18,728.04,0.0,52.58,196.97,2.62,0
31509.0,20.0,217.0,5.0,14.54,0.0,726.54,0.0,47.5,91.2,1.19,1
31489.0,0.0,217.0,5.0,12.97,0.0,728.4,0.0,56.98,250.13,1.09,0
31520.0,7.0,218.0,6.0,13.1,16.21,726.45,0.0,56.14,173.73,1.49,1
31527.0,14.0,218.0,6.0,18.74,884.38,726.05,0.0,35.78,136.19,2.74,0
31545.0,8.0,219.0,0.0,13.89,127.94,727.01,0.0,60.73,160.5,0.55,1
31557.0,20.0,219.0,0.0,14.04,0.0,725.73,0.0,49.05,122.32,1.08,0
31569.0,8.0,220.0,1.0,12.8,108.85,726.91,0.0,58.88,176.51,0.18,1
31581.0,20.0,220.0,1.0,14.07,0.0,726.25,0.0,60.23,353.3,2.43,0
31606.0,21.0,221.0,2.0,13.84,0.0,727.51,0.0,65.1,344.88,0.88,1
31591.0,6.0,221.0,2.0,11.91,0.0,726.22,0.0,57.95,201.88,1.09,0
31629.0,20.0,222.0,3.0,13.64,0.0,726.68,0.0,64.85,359.69,1.26,1
31609.0,0.0,222.0,3.0,11.41,0.0,728.92,0.0,72.04,298.64,0.89,0
31641.0,8.0,223.0,4.0,12.91,165.96,727.87,0.0,57.61,174.52,1.48,1
31644.0,11.0,223.0,4.0,18.05,785.2,728.15,0.0,42.48,152.93,1.48,0
31678.0,21.0,224.0,5.0,12.01,0.0,727.6,0.0,86.93,181.13,0.67,1
31671.0,14.0,224.0,5.0,17.52,139.94,726.12,0.0,49.96,4.69,2.04,0
31681.0,0.0,225.0,6.0,10.96,0.0,728.01,0.0,87.56,334.77,0.67,1
31692.0,11.0,225.0,6.0,18.28,849.95,727.01,0.0,40.51,161.54,1.26,0
31712.0,7.0,226.0,0.0,9.01,31.87,726.08,0.0,67.33,291.98,0.82,1
31724.0,19.0,226.0,0.0,15.9,0.0,724.77,0.0,38.1,78.9,1.87,0
31751.0,22.0,227.0,1.0,13.86,0.0,727.29,0.0,67.58,351.34,0.52,1
31736.0,7.0,227.0,1.0,12.56,33.67,725.24,0.0,51.97,199.59,2.39,0
31771.0,18.0,228.0,2.0,16.53,39.53,724.44,0.0,58.61,8.5,2.65,1
31760.0,7.0,228.0,2.0,9.55,35.61,726.29,0.0,86.36,295.65,0.63,0
31785.0,8.0,229.0,3.0,13.47,222.34,726.66,0.0,59.94,177.45,2.1,1
31792.0,15.0,229.0,3.0,21.33,662.81,723.74,0.0,26.78,109.99,1.69,0
31809.0,8.0,230.0,4.0,12.58,109.63,726.76,0.0,70.62,170.46,0.62,1
31807.0,6.0,230.0,4.0,11.73,0.0,725.6,0.0,74.69,284.13,0.6,0
31842.0,17.0,231.0,5.0,11.65,16.58,724.88,4.9,85.79,182.89,2.76,1
31833.0,8.0,231.0,5.0,12.06,170.26,726.58,0.0,85.2,100.58,0.47,0
31866.0,17.0,232.0,6.0,15.79,148.91,724.3,0.0,67.25,313.62,0.63,1
31851.0,2.0,232.0,6.0,9.97,0.0,726.46,0.0,91.92,299.85,0.78,0
31880.0,7.0,233.0,0.0,10.96,32.65,726.62,0.0,85.93,245.16,0.39,1
31879.0,6.0,233.0,0.0,10.13,0.0,726.28,0.0,90.17,297.69,0.48,0
31904.0,7.0,234.0,1.0,12.05,22.81,727.17,0.0,56.52,214.34,1.97,1
31914.0,17.0,234.0,1.0,17.15,107.14,725.03,0.0,42.79,60.54,1.65,0
31940.0,19.0,235.0,2.0,15.2,0.0,724.52,0.0,54.13,353.19,2.15,1
31943.0,22.0,235.0,2.0,12.28,0.0,726.82,0.0,76.91,168.69,1.37,0
31952.0,7.0,236.0,3.0,10.13,32.96,726.07,0.0,68.85,187.41,0.78,1
31955.0,10.0,236.0,3.0,16.78,712.53,726.74,0.0,41.13,155.87,1.52,0
31975.0,6.0,237.0,4.0,11.16,0.0,725.7,0.2,83.67,183.17,1.79,1
31974.0,5.0,237.0,4.0,11.89,0.0,725.55,0.2,80.47,255.99,0.35,0
31999.0,6.0,238.0,5.0,12.24,0.0,725.96,0.0,57.26,248.44,0.67,1
31998.0,5.0,238.0,5.0,11.36,0.0,725.76,0.0,61.5,222.96,1.32,0
32036.0,19.0,239.0,6.0,12.56,0.0,725.03,0.0,81.97,176.62,2.09,1
32033.0,16.0,239.0,6.0,15.81,196.99,724.04,0.0,58.51,4.32,3.0,0
32060.0,19.0,240.0,0.0,13.49,0.0,725.03,0.0,65.85,314.41,0.88,1
32042.0,1.0,240.0,0.0,10.77,0.0,726.72,0.0,92.95,172.55,0.93,0
32083.0,18.0,241.0,1.0,14.97,42.04,725.71,0.0,57.52,179.8,1.9,1
32073.0,8.0,241.0,1.0,10.12,70.88,728.11,0.9,88.91,189.13,0.65,0
32096.0,7.0,242.0,2.0,11.17,28.43,726.93,0.0,68.96,228.5,0.37,1
32100.0,11.0,242.0,2.0,16.49,751.45,728.38,0.0,46.28,157.95,1.49,0
32132.0,19.0,243.0,3.0,14.52,0.0,725.9,0.0,46.64,170.11,2.66,1
32119.0,6.0,243.0,3.0,11.58,0.0,726.65,0.0,58.13,215.94,2.98,0
32156.0,19.0,244.0,4.0,16.29,0.0,725.89,0.0,39.72,109.96,1.76,1
32149.0,12.0,244.0,4.0,18.07,739.66,727.95,0.0,39.78,121.15,2.41,0
32182.0,21.0,245.0,5.0,13.32,0.0,727.72,0.0,62.3,308.74,0.82,1
32172.0,11.0,245.0,5.0,18.2,800.03,728.19,0.0,37.46,127.98,2.39,0
32205.0,20.0,246.0,6.0,14.21,0.0,727.01,0.0,44.89,159.73,0.75,1
32206.0,21.0,246.0,6.0,13.59,0.0,727.62,0.0,45.17,208.72,2.07,0
32215.0,6.0,247.0,0.0,11.3,0.69,727.4,0.0,60.21,234.77,1.2,1
32232.0,23.0,247.0,0.0,10.52,0.0,727.87,0.0,59.1,304.14,1.02,0
32252.0,19.0,248.0,1.0,15.62,0.0,725.03,0.0,53.55,10.36,2.53,1
32250.0,17.0,248.0,1.0,18.15,156.61,723.79,0.0,45.93,351.35,2.86,0
32265.0,8.0,249.0,2.0,12.68,129.66,727.07,0.0,58.39,332.65,0.89,1
32267.0,10.0,249.0,2.0,16.3,544.7,727.71,0.0,48.85,123.58,1.57,0
32288.0,7.0,250.0,3.0,9.77,40.21,726.74,0.0,76.54,303.53,0.86,1
32296.0,15.0,250.0,3.0,20.16,801.64,724.38,0.0,39.96,1.8,3.39,0
32314.0,9.0,251.0,4.0,14.84,446.46,726.93,0.0,64.45,81.64,1.22,1
32312.0,7.0,251.0,4.0,11.34,40.49,726.06,0.0,81.83,174.86,2.2,0
32350.0,21.0,252.0,5.0,11.4,0.0,726.57,1.9,92.47,148.69,0.88,1
32338.0,9.0,252.0,5.0,14.54,389.78,727.0,0.0,75.34,126.62,0.74,0
32372.0,19.0,253.0,6.0,14.98,0.0,725.07,0.0,69.59,1.21,2.06,1
32375.0,22.0,253.0,6.0,13.33,0.0,727.04,0.0,72.19,323.6,0.93,0
32384.0,7.0,254.0,0.0,10.99,52.85,726.91,0.0,80.29,279.06,0.52,1
32385.0,8.0,254.0,0.0,15.73,314.85,727.34,0.0,58.16,159.02,1.01,0
32408.0,7.0,255.0,1.0,10.48,32.29,727.34,0.0,59.76,229.97,0.76,1
32407.0,6.0,255.0,1.0,9.97,0.46,727.07,0.0,61.09,275.09,0.61,0
32446.0,21.0,256.0,2.0,14.2,0.0,727.64,0.0,65.54,9.48,1.81,1
32440.0,15.0,256.0,2.0,19.64,504.26,725.51,0.0,41.03,82.1,1.82,0
32456.0,7.0,257.0,3.0,12.07,40.92,727.47,0.0,77.8,313.35,0.5,1
32455.0,6.0,257.0,3.0,11.92,1.86,726.98,0.0,78.9,276.9,0.18,0
32480.0,7.0,258.0,4.0,10.67,25.42,726.88,0.0,76.68,324.89,0.84,1
32496.0,23.0,258.0,4.0,12.66,0.0,727.7,0.0,62.98,333.54,1.05,0
32504.0,7.0,259.0,5.0,12.43,43.06,726.5,0.0,67.95,323.78,0.58,1
32513.0,16.0,259.0,5.0,17.88,177.65,723.72,0.0,50.94,1.09,2.78,0
32522.0,1.0,260.0,6.0,12.77,0.0,727.09,0.1,68.92,299.13,0.32,1
32531.0,10.0,260.0,6.0,17.84,807.37,727.87,0.0,45.03,155.68,1.95,0
32564.0,19.0,261.0,0.0,15.16,0.0,725.88,0.0,44.03,179.82,3.69,1
32546.0,1.0,261.0,0.0,13.62,0.0,726.99,0.0,57.12,190.59,2.02,0
32587.0,18.0,262.0,1.0,18.02,73.8,725.13,0.0,31.35,150.19,2.71,1
32578.0,9.0,262.0,1.0,13.96,484.55,728.28,0.0,44.42,191.65,4.49,0
32612.0,19.0,263.0,2.0,15.05,0.0,725.5,0.0,66.64,156.28,1.21,1
32611.0,18.0,263.0,2.0,17.68,43.52,724.7,0.0,47.11,342.24,0.63,0
32625.0,8.0,264.0,3.0,15.34,245.61,726.88,0.0,42.6,163.7,0.75,1
32618.0,1.0,264.0,3.0,12.71,0.0,726.96,0.0,56.07,191.35,1.97,0
32663.0,22.0,265.0,4.0,13.54,0.0,726.18,0.0,70.3,288.44,0.41,1
32659.0,18.0,265.0,4.0,18.56,87.71,723.63,0.0,48.59,14.09,1.28,0
32688.0,23.0,266.0,5.0,12.28,0.0,727.25,0.0,82.52,333.59,0.1,1
32671.0,6.0,266.0,5.0,12.45,0.38,725.55,0.0,56.93,213.27,2.0,0
32709.0,20.0,267.0,6.0,15.0,0.0,725.59,0.0,63.17,2.71,1.72,1
32710.0,21.0,267.0,6.0,14.18,0.0,726.19,0.0,69.46,60.15,0.67,0
32721.0,8.0,268.0,0.0,12.19,82.68,727.12,0.0,77.35,61.98,0.17,1
32730.0,17.0,268.0,0.0,15.93,90.66,724.5,0.0,53.12,354.72,2.58,0
32745.0,8.0,269.0,1.0,14.19,222.0,726.65,0.0,56.55,73.08,0.25,1
32758.0,21.0,269.0,1.0,13.92,0.0,725.94,0.0,61.43,5.68,2.19,0
32769.0,8.0,270.0,2.0,15.18,284.12,726.46,0.0,49.67,184.72,0.69,1
32767.0,6.0,270.0,2.0,8.37,0.74,725.4,0.0,75.85,301.85,0.92,0
32802.0,17.0,271.0,3.0,13.71,46.79,724.22,0.8,73.7,230.01,1.03,1
32790.0,5.0,271.0,3.0,11.41,0.0,725.29,0.0,87.02,268.35,0.66,0
32826.0,17.0,272.0,4.0,12.52,30.92,724.5,2.0,87.52,86.11,0.7,1
32814.0,5.0,272.0,4.0,10.39,0.0,725.64,0.0,86.69,272.46,0.54,0
32855.0,22.0,273.0,5.0,12.24,0.0,726.69,0.0,69.75,219.11,0.87,1
32833.0,0.0,273.0,5.0,11.54,0.0,727.01,0.1,94.53,161.12,1.02,0
32865.0,8.0,274.0,6.0,13.31,294.55,725.43,0.0,71.6,38.89,0.69,1
32860.0,3.0,274.0,6.0,9.12,0.0,724.77,0.0,84.18,304.73,0.68,0
32890.0,9.0,275.0,0.0,15.91,457.39,726.07,0.0,60.94,164.73,0.65,1
32898.0,17.0,275.0,0.0,15.32,52.85,723.16,0.3,72.2,155.05,1.44,0
32926.0,21.0,276.0,1.0,12.19,0.0,726.27,0.4,94.9,138.81,1.35,1
32910.0,5.0,276.0,1.0,11.37,0.0,724.84,0.0,92.61,99.28,0.83,0
32947.0,18.0,277.0,2.0,12.25,10.96,725.08,7.8,87.6,158.1,1.52,1
32950.0,21.0,277.0,2.0,11.03,0.0,727.07,0.6,95.33,152.2,1.44,0
32971.0,18.0,278.0,3.0,12.18,12.94,724.95,0.0,86.0,167.15,0.52,1
32972.0,19.0,278.0,3.0,11.72,0.0,725.44,0.0,89.03,148.03,1.08,0
32994.0,17.0,279.0,4.0,12.09,16.35,725.49,9.5,84.43,197.32,2.31,1
32987.0,10.0,279.0,4.0,15.94,556.26,728.0,0.0,61.97,108.56,0.74,0
33019.0,18.0,280.0,5.0,15.24,39.7,726.07,0.0,53.95,97.22,0.85,1
33001.0,0.0,280.0,5.0,10.92,0.0,728.17,0.0,91.74,299.32,0.72,0
33033.0,8.0,281.0,6.0,11.74,173.13,727.92,0.0,70.58,208.57,0.26,1
33034.0,9.0,281.0,6.0,14.8,397.43,728.25,0.0,56.56,164.8,0.69,0
33067.0,18.0,282.0,0.0,10.81,32.79,725.1,0.4,89.92,138.19,0.99,1
33052.0,3.0,282.0,0.0,9.95,0.0,725.46,0.0,82.73,184.84,0.68,0
33080.0,7.0,283.0,1.0,11.2,71.21,725.39,0.0,77.32,211.17,0.5,1
33078.0,5.0,283.0,1.0,9.12,0.0,724.83,0.0,85.44,214.31,0.76,0
33117.0,20.0,284.0,2.0,11.8,0.0,725.55,2.4,83.71,213.58,1.0,1
33099.0,2.0,284.0,2.0,11.67,0.0,724.25,0.0,75.77,222.84,0.55,0
33130.0,9.0,285.0,3.0,15.57,388.59,726.05,0.0,55.98,173.71,0.34,1
33138.0,17.0,285.0,3.0,19.8,398.13,722.51,0.0,39.95,356.25,2.93,0
33152.0,7.0,286.0,4.0,11.18,66.41,725.53,0.0,78.79,206.25,0.54,1
33149.0,4.0,286.0,4.0,9.66,0.0,724.79,0.0,90.21,261.49,0.57,0
33176.0,7.0,287.0,5.0,12.14,65.39,725.38,0.0,70.68,8.22,0.19,1
33179.0,10.0,287.0,5.0,18.24,542.67,726.23,0.0,40.31,164.1,1.88,0
33194.0,1.0,288.0,6.0,12.18,0.0,725.76,0.0,85.78,140.05,0.41,1
33193.0,0.0,288.0,6.0,12.4,0.0,726.22,0.0,85.05,139.32,0.58,0
33235.0,18.0,289.0,0.0,17.33,32.02,723.81,0.0,52.45,7.68,1.88,1
33227.0,10.0,289.0,0.0,19.02,591.31,726.44,0.0,42.94,132.82,1.42,0
33247.0,6.0,290.0,1.0,13.94,1.21,724.48,0.0,59.11,216.13,2.11,1
33252.0,11.0,290.0,1.0,20.33,694.62,726.03,0.0,41.27,117.25,2.04,0
33284.0,19.0,291.0,2.0,16.5,0.0,724.92,0.0,46.17,175.92,1.33,1
33283.0,18.0,291.0,2.0,17.0,41.09,724.22,0.0,45.24,104.44,1.75,0
33309.0,20.0,292.0,3.0,14.63,0.0,724.65,0.0,71.18,333.31,0.66,1
33295.0,6.0,292.0,3.0,12.98,1.15,725.19,0.0,57.28,202.17,2.78,0
33331.0,18.0,293.0,4.0,17.19,53.99,722.69,0.0,55.35,355.72,2.82,1
33319.0,6.0,293.0,4.0,12.53,1.15,724.61,0.0,58.71,193.11,1.96,0
33356.0,19.0,294.0,5.0,14.35,0.0,724.82,0.0,77.01,72.74,0.72,1
33347.0,10.0,294.0,5.0,17.81,528.19,726.21,0.0,55.33,47.34,1.27,0
33361.0,0.0,295.0,6.0,12.12,0.0,727.05,0.0,91.57,104.26,0.66,1
33377.0,16.0,295.0,6.0,18.43,255.58,724.17,0.0,50.15,7.92,2.19,0
33394.0,9.0,296.0,0.0,17.03,400.24,726.85,0.0,57.3,173.1,0.75,1
33403.0,18.0,296.0,0.0,12.83,28.24,725.01,0.1,86.91,328.79,1.05,0
33420.0,11.0,297.0,1.0,17.61,888.18,726.82,0.0,54.82,103.92,0.93,1
33430.0,21.0,297.0,1.0,12.53,0.0,726.66,0.0,89.89,161.43,1.08,0
33452.0,19.0,298.0,2.0,13.51,0.0,725.54,0.0,62.33,359.77,0.51,1
33449.0,16.0,298.0,2.0,15.03,138.71,725.11,0.0,57.61,155.15,1.78,0
33475.0,18.0,299.0,3.0,11.62,8.54,724.77,6.4,83.75,188.69,1.08,1
33478.0,21.0,299.0,3.0,11.69,0.0,726.42,0.0,86.56,351.63,0.32,0
33499.0,18.0,300.0,4.0,11.74,10.74,725.03,1.0,88.68,30.32,1.34,1
33503.0,22.0,300.0,4.0,11.94,0.0,727.41,0.3,90.02,315.05,0.14,0
33522.0,17.0,301.0,5.0,12.82,52.23,725.15,0.0,81.72,175.07,1.39,1
33506.0,1.0,301.0,5.0,11.52,0.0,726.81,0.0,93.61,166.03,0.7,0
33537.0,8.0,302.0,6.0,11.93,178.15,728.09,0.0,62.17,319.86,0.59,1
33535.0,6.0,302.0,6.0,10.58,2.79,726.82,0.0,65.37,238.41,0.73,0
33560.0,7.0,303.0,0.0,11.25,50.93,727.51,0.0,71.8,196.5,1.1,1
33562.0,9.0,303.0,0.0,15.18,423.46,728.19,0.0,52.27,165.79,1.22,0
33591.0,14.0,304.0,1.0,18.28,216.48,724.47,0.0,53.87,8.9,2.29,1
33581.0,4.0,304.0,1.0,9.89,0.0,725.94,0.0,83.56,260.91,0.52,0
33618.0,17.0,305.0,2.0,15.55,91.57,723.78,0.0,71.57,157.57,0.72,1
33615.0,14.0,305.0,2.0,19.2,379.3,724.3,0.0,45.62,26.4,1.75,0
33639.0,14.0,306.0,3.0,16.95,107.83,725.01,0.0,55.0,133.55,1.18,1
33641.0,16.0,306.0,3.0,13.33,82.33,724.87,0.0,74.23,164.74,1.83,0
33658.0,9.0,307.0,4.0,15.92,531.07,727.24,0.0,65.45,111.75,0.8,1
33662.0,13.0,307.0,4.0,18.59,382.56,725.5,0.0,51.57,30.39,1.49,0
33681.0,8.0,308.0,5.0,13.93,262.3,726.95,0.0,65.0,164.34,1.19,1
33677.0,4.0,308.0,5.0,10.56,0.0,725.72,0.0,80.75,153.58,0.99,0
33720.0,23.0,309.0,6.0,11.1,0.0,727.8,0.0,76.86,211.16,0.84,1
33715.0,18.0,309.0,6.0,15.94,65.63,724.55,0.0,51.88,170.03,3.58,0
33730.0,9.0,310.0,0.0,15.82,393.09,727.34,0.0,47.61,162.15,0.91,1
33736.0,15.0,310.0,0.0,20.68,819.9,723.81,0.0,39.17,15.38,2.12,0
33753.0,8.0,311.0,1.0,14.08,239.24,726.61,0.0,59.46,159.06,1.24,1
33755.0,10.0,311.0,1.0,16.94,507.1,726.63,0.0,46.55,94.42,0.95,0
33778.0,9.0,312.0,2.0,15.74,488.97,725.62,0.0,59.96,85.95,0.9,1
33784.0,15.0,312.0,2.0,15.81,119.25,723.27,2.3,68.6,109.98,1.29,0
33801.0,8.0,313.0,3.0,12.25,173.27,725.59,0.0,72.9,221.24,0.44,1
33802.0,9.0,313.0,3.0,15.38,505.69,725.91,0.0,61.66,106.49,1.0,0
33825.0,8.0,314.0,4.0,15.94,264.99,725.97,0.0,58.79,12.87,0.58,1
33818.0,1.0,314.0,4.0,11.42,0.0,725.34,0.0,77.23,289.97,0.73,0
33860.0,19.0,315.0,5.0,16.12,0.0,722.85,0.0,59.77,8.07,1.75,1
33852.0,11.0,315.0,5.0,19.81,711.4,724.95,0.0,43.91,29.75,0.92,0
33872.0,7.0,316.0,6.0,12.5,71.15,724.85,0.0,74.59,293.09,0.48,1
33887.0,22.0,316.0,6.0,12.49,0.0,726.02,0.0,87.92,169.54,0.82,0
33897.0,8.0,317.0,0.0,15.67,267.77,725.5,0.0,60.75,77.63,0.67,1
33898.0,9.0,317.0,0.0,16.89,492.06,725.86,0.0,58.27,114.15,0.77,0
33923.0,10.0,318.0,1.0,16.03,628.16,726.87,0.0,63.81,118.85,1.09,1
33936.0,23.0,318.0,1.0,10.7,0.0,727.26,1.9,93.99,164.42,1.0,0
33949.0,12.0,319.0,2.0,14.40334,200.12456,725.21387,0.13631596,67.480576,162.56201,1.5960484,1
33951.0,14.0,319.0,2.0,13.71,127.51,725.75,0.0,79.46,350.03,1.26,0
33971.0,10.0,320.0,3.0,15.72,582.95,727.52,0.0,68.86,96.9,1.16,1
33984.0,23.0,320.0,3.0,11.33,0.0,727.71,0.0,91.47,184.19,0.79,0
33997.0,12.0,321.0,4.0,15.0,427.49,727.41,0.0,68.12,152.03,0.47,1
33995.0,10.0,321.0,4.0,12.18,81.99,727.99,0.0,85.48,160.82,1.4,0
34016.0,7.0,322.0,5.0,10.54,68.27,725.69,0.0,70.35,215.01,0.56,1
34026.0,17.0,322.0,5.0,18.93,265.56,722.48,0.0,46.49,176.83,2.26,0
34055.0,22.0,323.0,6.0,11.67,0.0,726.35,0.0,85.97,162.61,0.69,1
34047.0,14.0,323.0,6.0,19.54,811.28,723.58,0.0,46.24,16.13,2.13,0
34068.0,11.0,324.0,0.0,15.5,385.01,726.39,0.1,68.82,116.24,0.71,1
34074.0,17.0,324.0,0.0,12.59,13.2,724.25,0.0,79.38,134.86,1.37,0
34090.0,9.0,325.0,1.0,13.41,259.86,727.09,0.0,74.02,128.64,0.82,1
34096.0,15.0,325.0,1.0,19.37,760.37,723.82,0.0,48.49,6.15,2.9,0
34112.0,7.0,326.0,2.0,11.2,66.21,725.73,0.0,79.98,202.23,0.7,1
34124.0,19.0,326.0,2.0,13.65,0.0,724.58,0.0,75.98,165.97,1.78,0
34137.0,8.0,327.0,3.0,12.21,135.34,726.73,0.0,79.91,179.72,1.9,1
34134.0,5.0,327.0,3.0,11.07,0.0,724.98,0.0,88.3,353.46,0.61,0
34268.0,19.0,332.0,1.0,15.23,0.0,724.67,0.0,62.45,3.89,1.88,1
34269.0,20.0,332.0,1.0,14.23,0.0,725.55,0.0,67.13,356.46,1.42,0
34281.0,8.0,333.0,2.0,13.62,289.01,726.64,0.0,78.17,87.47,0.58,1
34294.0,21.0,333.0,2.0,14.13,0.0,726.15,0.0,67.68,354.84,1.17,0
34306.0,9.0,334.0,3.0,15.73,451.55,726.56,0.0,67.03,122.58,1.12,1
34316.0,19.0,334.0,3.0,12.51,0.0,724.46,0.0,93.64,107.42,1.35,0
34333.0,12.0,335.0,4.0,17.35,632.6,725.78,0.0,64.12,110.73,0.59,1
34328.0,7.0,335.0,4.0,11.41,41.69,725.66,0.0,98.97,129.93,0.62,0
34363.0,18.0,336.0,5.0,12.85,21.71,724.23,0.2,84.87,191.37,1.43,1
34352.0,7.0,336.0,5.0,11.22,12.33,725.84,0.2,96.18,114.49,0.7,0
34378.0,9.0,337.0,6.0,14.63,414.9,725.49,0.0,79.93,134.51,0.82,1
34374.0,5.0,337.0,6.0,11.53,0.0,724.15,0.0,95.45,85.93,0.49,0
34412.0,19.0,338.0,0.0,15.03,0.0,723.71,0.0,68.24,8.53,1.91,1
34407.0,14.0,338.0,0.0,18.39,214.82,723.56,0.0,46.87,62.79,1.43,0
34437.0,20.0,339.0,1.0,14.26,0.0,725.27,0.0,55.11,351.37,1.67,1
34428.0,11.0,339.0,1.0,17.6,834.87,726.14,0.0,49.57,125.13,1.4,0
34448.0,7.0,340.0,2.0,11.95,48.34,725.12,0.0,54.53,209.45,0.69,1
34457.0,16.0,340.0,2.0,16.63,185.92,724.2,0.0,48.5,6.15,2.69,0
34483.0,18.0,341.0,3.0,17.02,60.01,723.38,0.0,57.07,358.76,2.75,1
34470.0,5.0,341.0,3.0,8.53,0.0,725.4,0.0,76.07,296.58,0.84,0
34507.0,18.0,342.0,4.0,16.43,23.58,723.66,0.0,58.85,19.36,1.91,1
34498.0,9.0,342.0,4.0,16.36,466.94,726.76,0.0,65.1,50.98,0.78,0
34531.0,18.0,343.0,5.0,13.41,6.78,725.55,17.5,89.01,108.65,1.62,1
34526.0,13.0,343.0,5.0,18.67,508.34,726.04,0.0,51.37,353.02,1.71,0
34538.0,1.0,344.0,6.0,11.87,0.0,727.34,0.0,83.85,276.35,0.56,1
34537.0,0.0,344.0,6.0,11.85,0.0,727.89,0.0,85.08,200.47,0.95,0
34580.0,19.0,345.0,0.0,11.73,0.0,726.34,3.2,88.98,95.68,0.58,1
34582.0,21.0,345.0,0.0,10.94,0.0,727.99,0.5,94.03,113.4,1.32,0
34602.0,17.0,346.0,1.0,16.57,203.06,725.54,0.0,53.58,135.01,1.51,1
34595.0,10.0,346.0,1.0,14.48,622.57,728.74,0.0,67.91,109.33,1.56,0
34616.0,7.0,347.0,2.0,9.88,48.85,727.59,0.0,61.03,240.79,0.39,1
34614.0,5.0,347.0,2.0,7.26,0.0,726.63,0.0,70.99,293.15,0.71,0
34641.0,8.0,348.0,3.0,14.2,241.99,726.7,0.0,50.35,172.13,2.26,1
34633.0,0.0,348.0,3.0,10.53,0.0,726.94,0.0,71.39,274.26,0.82,0
34676.0,19.0,349.0,4.0,15.91,0.0,724.32,0.0,58.15,349.94,1.4,1
34662.0,5.0,349.0,4.0,11.68,0.0,725.33,0.0,69.59,188.69,1.76,0
34688.0,7.0,350.0,5.0,11.51,42.72,725.97,0.0,69.96,294.35,0.56,1
34694.0,13.0,350.0,5.0,21.22,948.12,724.42,0.0,32.07,83.2,1.35,0
34725.0,20.0,351.0,6.0,14.53,0.0,724.96,0.0,69.51,11.73,2.58,1
34712.0,7.0,351.0,6.0,11.85,45.14,725.48,0.0,79.49,171.08,1.22,0
